,id,snippet_publishedAt,snippet_title,snippet_description,snippet_thumbnails_default_url,snippet_thumbnails_maxres_url,snippet_position,snippet_resourceId_videoId
2420,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjgzRjA2QjQxQUMzNkEwRkI=,2017-08-01T13:14:38.000Z,Mayawaska - Nidra,"The place where your soul enjoys the silence.
Download: https://mayawaska.bandcamp.com/track/nidra
Spotify Playlist: http://bit.ly/AmbientSpotify

Mayawaska
https://soundcloud.com/mayawaska
https://www.facebook.com/Mayawaska
https://www.youtube.com/user/Mayawaska

Picture by HB Mertz
https://unsplash.com/photos/sMWYhHriHWc
https://unsplash.com/@hbmertz

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/L8sx1UTXAOU/default.jpg,https://i.ytimg.com/vi/L8sx1UTXAOU/maxresdefault.jpg,2438,L8sx1UTXAOU
2421,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjc4QkMxRUYzRUI1RDBEQjA=,2017-08-01T13:05:27.000Z,"How to Dress Well - World I Need You, Won't Be Without You (Pr",Created with http://www.mp32tube.com,https://i.ytimg.com/vi/Ug8p5sH1Vdo/default.jpg,,2439,Ug8p5sH1Vdo
2422,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjk1MUUzREI0QjQ4MDYyQTI=,2017-07-31T14:27:30.000Z,Kai Engel - Aspirato,"Overcoming the heights we become stronger.
Download: https://soundcloud.com/anton-stanislavovich-fedchenkov/aspirato
Spotify Playlist: http://bit.ly/AmbientSpotify

Kai Engel
https://soundcloud.com/anton-stanislavovich-fedchenkov
https://www.kai-engel.com
https://www.facebook.com/kaiengelmusic
https://twitter.com/KaiEngelMusic
https://vk.com/kaiengel

Picture by Kristopher Roller
https://unsplash.com/photos/rgrZVTjuuPw
https://unsplash.com/krisroller

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/bcVAMzhrRIA/default.jpg,https://i.ytimg.com/vi/bcVAMzhrRIA/maxresdefault.jpg,2440,bcVAMzhrRIA
2423,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjNEM0UzRDUzNjY1NjAxMkI=,2017-07-31T14:14:25.000Z,Lists - Millie & Ivor,"♪ Sharing the alternative way of music 

Subscribe here :

http://bit.ly/2rA8T9P

♪ Become a fan of Lists :

https://soundcloud.com/listsmusic
https://www.facebook.com/listsmusic
https://twitter.com/listsmusicuk
https://open.spotify.com/artist/5bXcRydEFiSkcqjYlbW7uO

♪ Join The Alternative Way :

https://www.facebook.com/The-Alternat...
https://soundcloud.com/sleissen1

♪ Picture : 

https://unsplash.com/photos/YP6lDrlxWYQ

If any producer or label has an issue with any of the uploads 
please get in contact with me at ( shorty4@gmx.at) and i will
delete the video immediately!!!",https://i.ytimg.com/vi/mnxBVb08too/default.jpg,https://i.ytimg.com/vi/mnxBVb08too/maxresdefault.jpg,2441,mnxBVb08too
2424,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjM5MDgyRDExQzY0RjI2RUU=,2017-07-31T14:08:24.000Z,The Light The Heat - Falling For You,"Song ""Falling For You "" by The Light the Heat 
Album :

Join SleepMusic on 

https://www.instagram.com/sleepmusic_channel/
https://twitter.com/SleepMusicYT
https://www.tumblr.com/blog/sleepmusicchannel
https://plus.google.com/u/0/b/107661872742635530980/+SleepMusicaccount/videos?pageId=107661872742635530980

Join The Light The Heat on 

https://www.musicbed.com/artists/the-light-the-heat/43101
https://twitter.com/lighttheheat?lang=fr
https://open.spotify.com/album/6uFVYroGsoFDED1UFp7YG4


Lyrics 

Two worlds collide 
With our hearts on the line 
We were young and naive 
We were wild we were free 

I don't wanna leave your arms tonight
I'm falling, Still falling for you 
I just wanna stay here by your side
I'm falling, still falling for you 

Our time has come 
Every song has been sung 
When the fires burning low 
I still want you to know",https://i.ytimg.com/vi/O9d9Q4z9pBI/default.jpg,https://i.ytimg.com/vi/O9d9Q4z9pBI/maxresdefault.jpg,2442,O9d9Q4z9pBI
2425,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjAyN0ZGOUY5QjM1N0UxQ0Y=,2017-07-30T12:12:32.000Z,Surface Of Atlantic - A Frame Per Season [Full Album],"We share post-rock songs, albums and playlists.
Artist: Surface Of Atlantic (Canada)
Album: A Frame Per Season (2010)
https://surfaceofatlantic.bandcamp.com

Favorite Track: No Sleep, Walk 00:00
1. No Sleep, Walk 00:00
2. The Great White 4:48
3. Pool 10:14
4. Tea Garden 14:40
5. A Frame Per Season 19:55
6. (Sea) 27:28
7. All Emerald Suns 32:00
8. A Land of Long Evenings 34:43
9. Cloudbreak 39:09
10. Bonjour Tristesse 42:13",https://i.ytimg.com/vi/xzu2GYcY1dA/default.jpg,https://i.ytimg.com/vi/xzu2GYcY1dA/maxresdefault.jpg,2443,xzu2GYcY1dA
2426,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjA0OTI2RUVBQjA0QzE1MkU=,2017-07-30T11:45:07.000Z,Hugar - Hugar [Full Album],"Genre: Ambient, neo-classical
Artist: Hugar
Album: Hugar (July 24, 2014)
Country: Iceland 

https://hugar.bandcamp.com/album/hugar
https://www.facebook.com/hugarmusic/
http://www.hugar.is/
http://www.soundcloud.com/hugarmusic/

Follow Wherepostrockdwells on Facebook: https://www.facebook.com/wprdwells/

Tracklist:

01. Inngangur 00:00
02. Upphaf 01:28
03. Tími kominn 04:45
04. Úti 08:16
05. Aftur í tíma 12:26
06. Felt 15:01
07. Horn 17:23
08. Fyrir norðan 22:34
09. Holtið 25:37
10. Segull 28:30
11. Endalok 31:59

I don't own any copyrights for this album. All credits belong to Hugar.",https://i.ytimg.com/vi/DidT0LHqWjs/default.jpg,https://i.ytimg.com/vi/DidT0LHqWjs/maxresdefault.jpg,2444,DidT0LHqWjs
2427,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjdEQkI2RTlDNTk2NTJGNjk=,2017-07-29T14:24:44.000Z,Amy Winehouse - Tears Dry On Their Own,"Get AMY OST now: http://po.st/AMYOST3 

Listen back to ‘Frank’, ‘Back To Black’, and ‘Lioness: Hidden Treasures’, the Amy Winehouse albums, now: http://po.st/AmyWSpotify 

Get Amy Winehouse At The BBC: http://po.st/gZgwDm | Amazon http://po.st/4awZ14

The estate of Amy Winehouse is donating the record royalties it receives from the sale of this box set to the Amy Winehouse Foundation.

Music video by Amy Winehouse performing Tears Dry On Their Own. (C) 2006 Universal Island Records Ltd. A Universal Music Company.
Best of Amy Winehouse: https://goo.gl/3qdV5b
Subscribe here: https://goo.gl/MyGNX3",https://i.ytimg.com/vi/ojdbDYahiCQ/default.jpg,https://i.ytimg.com/vi/ojdbDYahiCQ/maxresdefault.jpg,2445,ojdbDYahiCQ
2428,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkY0NjY0NkEzOUQ5QjM4QkQ=,2017-07-27T16:18:53.000Z,"""Sorrow"" - Sleeping At Last (Micro Music Video)","Footage by the amazing, Marilla Kay (https://www.instagram.com/marilla.kay/) - ""Sorrow"" is from the Sleeping At Last album, ""Atlas: Emotions"" - get it here: https://open.spotify.com/album/0lyiU9eFjcpWKCip80GsEH

What's a ""Micro Music Video""? A tiny, simple and hypnotizing video accompaniment to my songs. Rather than seeing a static image, I loved the idea of having a visual to get lost in while listening.

Lyrics:
It feels like falling.
It feels like rain.
Like losing my balance 
Again and again. 
It once was so easy;
Breathe in. Breathe out.
But at the foot of this mountain, 
I only see clouds.

I feel out of focus, 
Or at least indisposed
As this strange weather pattern
Inside me takes hold.
Each brave step forward, 
I take three steps behind
It's mind over matter -
Matter over mind.

Slowly, 
Then all at once.
A single loose thread
And it all comes undone.

Where there is light,
A shadow appears.
The cause and effect
When life interferes. 
The same rule applies
To goodness and grief; 
For in our great sorrow,
We learn what joy means.

I don’t want to fight, 
I don’t want to fight it.
But I will learn to fight,
I will learn fight
’Til this pendulum finds equilibrium.

Slowly, 
Then all at once.
The dark clouds depart,
And the damage is done.

So pardon the dust
While this all settles in.
With a broken heart,
Transformation begins.",https://i.ytimg.com/vi/bia98J_AWNE/default.jpg,https://i.ytimg.com/vi/bia98J_AWNE/maxresdefault.jpg,2446,bia98J_AWNE
2429,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjBGMEY4OTVENkNBODY0MzU=,2017-07-25T16:49:06.000Z,Jameson Hodge & Waller - Beyond,"Look around, here is the world that we love.
Download: https://jamesonhodge.bandcamp.com/album/form
Spotify Playlist: http://bit.ly/AmbientSpotify

Jameson Hodge
https://soundcloud.com/jamesonhodge
https://twitter.com/jamesonhodge
https://jamesonhodge.bandcamp.com

Waller
https://soundcloud.com/wller
https://twitter.com/Ed__Waller

Released by Insight Music
https://soundcloud.com/insight-music
https://www.facebook.com/Insightmusicpromotions
http://insightmusic.co.uk

Picture by Bryan Minear
https://unsplash.com/photos/3IVOgGIBsM0
https://unsplash.com/@bryanminear

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/BMtyRv-yknc/default.jpg,https://i.ytimg.com/vi/BMtyRv-yknc/maxresdefault.jpg,2447,BMtyRv-yknc
2430,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkJFMzAyQUUxRTYxQkZEMjY=,2017-07-25T16:42:33.000Z,Hayden Calnin - Collision,"Song ""Collision"" by Hayden Calnin 
Album : Dirt, 2017

Join SleepMusic on 

https://www.instagram.com/sleepmusic_channel/
https://twitter.com/SleepMusicYT
https://www.tumblr.com/blog/sleepmusicchannel
https://plus.google.com/u/0/b/107661872742635530980/+SleepMusicaccount/videos?pageId=107661872742635530980

Join Hayden Calnin on 

http://haydencalninmusic.com/
https://www.facebook.com/haydencalninmusic
https://instagram.com/haydencalnin
https://twitter.com/haydencalnin

Lyrics 

When you're up against the wheel
When you're in pieces at your heels
Why were you in drive
How'd you get so low

When you drank the bottle dry
Did you sleep or even try
Why the poisoned heart
How'd you start the car
Did you think to turn around
Or were you just too far down

Did you look straight at the wall
Or turn away in your own thought
Were you hoping for a hero
But no one came

Did you feel you'd go right through
Did you think that we'd miss you
Did you yell or were you silent
I know you've always been a bit quiet

Did you think to turn around
Or were you just too far down

[x2]
You're a human
In my vision
You're assuming
It's collision

[x2]
Did you think to turn around
Or were you just too far down",https://i.ytimg.com/vi/jl2uD1wucYM/default.jpg,https://i.ytimg.com/vi/jl2uD1wucYM/maxresdefault.jpg,2448,jl2uD1wucYM
2431,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkYzOTg5REM4NDNBMzc5RkI=,2017-07-25T16:37:29.000Z,Yoste - Moon,"Song ""Moon"" by Yoste
Album : Moon, 2017

Join SleepMusic on 

https://www.instagram.com/sleepmusic_channel/
https://twitter.com/SleepMusicYT
https://www.tumblr.com/blog/sleepmusicchannel
https://plus.google.com/u/0/b/107661872742635530980/+SleepMusicaccount/videos?pageId=107661872742635530980

Join Yoste on 

https://soundcloud.com/yoste
https://www.facebook.com/soundsofyoste/
https://twitter.com/soundsofyoste?lang=fr

Lyrics 

Wake up, Oh you're stuck on your own
I know, I'm a mountain and I'm an animal
Walking on stones there's a crossing
I'm an animal
I'll hold to the line

Clawing like a wolf cub, hanging from your cuff
The water's at your knees love
Talking like a stranger uhuh
Clawing like a wolf cub, won't you pick me up
The water's at your knees love
Talking a stranger uhuh

It's a cool night
Farther my eyes
Hold the rope tight
Steady that light

I feel the calm before the low
I was broken long ago
I'll tell you if you want to know",https://i.ytimg.com/vi/65C_gsz1TzA/default.jpg,https://i.ytimg.com/vi/65C_gsz1TzA/maxresdefault.jpg,2449,65C_gsz1TzA
2432,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjUzNTY1RTIwRTAzMzg4MzM=,2017-07-25T16:36:07.000Z,Timecop1983 - Dreams (feat. Dana Jean Pheonix),"Song ""Dreams"" by Timecop1983
Album : Jouneys

Join SleepMusic on 

https://www.instagram.com/sleepmusic_channel/
https://twitter.com/SleepMusicYT
https://www.tumblr.com/blog/sleepmusicchannel
https://plus.google.com/u/0/b/107661872742635530980/+SleepMusicaccount/videos?pageId=107661872742635530980

Join Timecop1983 on 

https://timecop1983.bandcamp.com/
http://www.soundcloud.com/timecop1983
http://www.facebook.com/timecop1983
http://www.youtube.com/timecop1983

Lyrics 

Time flies
Doors open
Away goes the past
It's okay
Brave faces
Staring ahead
Some move forward
Others play dead
Look around
At where you have been
It's going down
Are you ready?
D'you wanna go, oh, oh, oh, oh?
Get away, ay, ay, ay, ay?
D'you wanna go, oh, oh, oh, oh?
Get away, ay, ay, ay, ay?
You wanna get away?
There is no turning back
There is no turning back
There is no turning back
There is no turning back
There is no turning back
There is no turning back
There is no turning back
There is no turning back
Out here
The world is yours
To give away
Or keep and enjoy
A heavy soul
A hard-fought victory
Nothing's the same
As it used to be
Decisions
Playing tricks and leads
Follow your heart
It takes a leap
D'you wanna go, oh, oh, oh, oh?
Get away, ay, ay, ay, ay?
D'you wanna go, oh, oh, oh, oh?
Get away, ay, ay, ay, ay?
You wanna get away?
There is no turning back (get away)
There is no turning back (get away)
There is no turning back (get away)
There is no turning back (you wanna get away)
There is no turning back (get away)
There is no turning back (get away)
There is no turning back (get away)
There is no turning back (you wanna get away)
You wanna go, oh, oh, oh, oh? (there is no turning back)
Get away, ay, ay, ay, ay?
You wanna go, oh, oh, oh, oh? (there is no turning back)
Get away, ay, ay, ay, ay?
You wanna get away?
There is no turning back (get away)
There is no turning back (get away)
There is no turning back (get away)
There is no turning back (get away)
There is no turning back (you wanna...)",https://i.ytimg.com/vi/2nxrR4ZIdSc/default.jpg,https://i.ytimg.com/vi/2nxrR4ZIdSc/maxresdefault.jpg,2450,2nxrR4ZIdSc
2433,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjlFQTkzMTEzQzUwOTg4RjU=,2017-07-23T15:54:29.000Z,HÆC - Soon,"WOGN - A daily wave of indie music

Support the artist
 https://www.facebook.com/haeccopenhagen 

Lyrics
Please, shine through dark clouds. 
Give a sign. 

Be my eyes in the dark 
(cos) I lost my sight. 

Maybe when the hail falls down 
and covers our common ground. 
I'll break these bounds. 
And maybe when the flames break out 
and burn this place to the ground. 
I'll go. I'll go. 

Be there soon. 
Can we get that far? 
Be there soon. 
Can we get that far? 

Rose of winds, spin around 
(cos) I need a guide. 

Be my rope, in the storm 
I'll hold you tight. 

Maybe when the hail falls down 
and covers our common ground. 
I'll break these bounds. 
And maybe when the flames break out 
and burn this place to the ground. 
I'll go. I'll go. 

Be there soon. 
Can we get that far? 
Be there soon. 
Can we get that far? 
In the garden at night, we'll hide. 
In the garden at night, we'll hide. 

Be there soon. 
Can we get that far? 
Be there soon. 
Can we get that far? 
In the garden at night, we'll hide. 
In the garden at night, we'll hide.


Wave Of Good Noise
https://www.facebook.com/waveofgoodnoise

We do not own the rights of the music. If any producer or label has an issue with this song, please get in contact with us and we will delete it immediately.",https://i.ytimg.com/vi/kZk9zhT1_Qc/default.jpg,https://i.ytimg.com/vi/kZk9zhT1_Qc/maxresdefault.jpg,2451,kZk9zhT1_Qc
